image-container href,full-address,prop-phone-number,fp-info,b-error src,name,hover-span,column href,column,text-popup src,text-popup src (2),hover-span (2),text-popup src (3),hover-span (3),icons-list,text-popup src (4),hover-span (4)
http://www.durantatsugarloafliving.com/,"50 SAINT MARLOWE DRIVE,
LAWRENCEVILLE, GA 30044",,CALL FOR PRICING,,DURANT AT SUGARLOAF APARTMENT HOMES,PET-FRIENDLY,http://www.durantatsugarloafliving.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://www.eaglepointeknoxville.com/,"8608 EAGLE POINTE DR ,
KNOXVILLE, TN 37931",,CALL FOR PRICING,,EAGLE POINTE APARTMENT HOMES,PET-FRIENDLY,http://www.eaglepointeknoxville.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://eastchesterridge.com/,"2120 CHESTER RIDGE DRIVE,
HIGH POINT, NC 27262",(336)889-4214,CALL FOR PRICING,,EASTCHESTER RIDGE APARTMENTS,PET-FRIENDLY,https://eastchesterridge.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.eastvueranch.com/,"460 BASTROP HIGHWAY SB,
AUSTIN, TX 78741",(512) 729-1708,STARTING AT $1120,,EAST VUE RANCH APARTMENTS,PET-FRIENDLY,https://www.eastvueranch.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://www.elanatmallardcreek.com/,"2305 NEW ENGLAND ST,
CHARLOTTE, NC 28269",(704) 529-9175,STARTING AT $1122,,ELAN AT MALLARD CREEK APARTMENT HOMES,PET-FRIENDLY,https://www.elanatmallardcreek.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.elmcreekapts.com/,"2911 SYCAMORE SPRINGS DR.,
KINGWOOD, TX 77339",(281) 771-1274,STARTING AT $895,,ELM CREEK APARTMENTS,PET-FRIENDLY,https://www.elmcreekapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.enclaveonwoodbridge.com/,"95150 WOODBRIDGE PKWY,
FERNANDINA BEACH, FL 32034",(904) 849-6527,CALL FOR PRICING,,ENCLAVE ON WOODBRIDGE APARTMENT HOMES,PET-FRIENDLY,https://www.enclaveonwoodbridge.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.englandruntownhomes.com/,"2 SONDRA LN,
FREDERICKSBURG, VA 22406",540-917-5206,CALL FOR PRICING,,ENGLAND RUN TOWNHOMES,PET-FRIENDLY,https://www.englandruntownhomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.estatesatbellwoodapartmenthomes.com/,"7 SOUTHPOINTE DR,
GREENVILLE, SC 29607",,CALL FOR PRICING,,ESTATES AT BELLWOOD APARTMENT HOMES,PET-FRIENDLY,https://www.estatesatbellwoodapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.ethanpointe-apartments.com/,"2978 ETHAN POINTE DR,
BURLINGTON, NC 27215",(336) 715-4180,CALL FOR PRICING,,ETHAN POINTE APARTMENTS,PET-FRIENDLY,https://www.ethanpointe-apartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://ethosapartments.com/,"8001 S IH 35 FRONTAGE RD,
AUSTIN, TX 78744",(737) 234-7896,CALL FOR PRICING,,ETHOS APARTMENTS,PET-FRIENDLY,https://ethosapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.falconpointeapts.com/,"915 COLE AVE,
ROSENBERG, TX 77471",(281) 603-4591,STARTING AT $991,,FALCON POINTE APARTMENTS,PET-FRIENDLY,https://www.falconpointeapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.falcontraceapts.com/,"1635 PEREGRINE FALCONS WAY,
ORLANDO, FL 32837",(407) 612-2650,STARTING AT $1300,,FALCON TRACE APARTMENT HOMES,PET-FRIENDLY,https://www.falcontraceapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.forestglendurham.com/,"100 LYNN FOREST DRIVE,
DURHAM, NC 28813",(919) 568-5540,CALL FOR PRICING,,FOREST GLEN APARTMENTS,PET-FRIENDLY,https://www.forestglendurham.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://www.forestridgeknoxville.com/,"9706 SMOKY RIDGE WAY,
KNOXVILLE, TN 37931",,CALL FOR PRICING,,FOREST RIDGE APARTMENTS,PET-FRIENDLY,http://www.forestridgeknoxville.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://foxchasewaldorf.com/,"4001 NIGHT HERON CT,
WALDORF, MD 20602",,CALL FOR PRICING,,FOX CHASE APARTMENTS,PET-FRIENDLY,http://foxchasewaldorf.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://foxhollowapts.com/,"177 W. HARTLEY DRIVE,
HIGH POINT, NC 27265",(336)886-3232,CALL FOR PRICING,,FOX HOLLOW APARTMENT HOMES,PET-FRIENDLY,https://foxhollowapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.foxridgedurham.com/,"200 FOXRIDGE CRES,
DURHAM, NC 27703",(919) 568-5334,STARTING AT $1264,,FOXRIDGE APARTMENTS,PET-FRIENDLY,https://www.foxridgedurham.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.foxwoodapartmentsraleigh.com/,"6701 FOX RD,
RALEIGH, NC 27616",(984) 368-5786,CALL FOR PRICING,,FOXWOOD APARTMENTS,PET-FRIENDLY,https://www.foxwoodapartmentsraleigh.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.frontiereastapts.com/,"1705 FRONTIER VALLEY DRIVE,
AUSTIN, TX 78741",(512) 675-6469,CALL FOR PRICING,,FRONTIER EAST APARTMENTS,PET-FRIENDLY,https://www.frontiereastapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.gablesgrandplazaapartments.com/,"353 ARAGON AVENUE,
CORAL GABLES, FL 33134",(786) 786-7988,STARTING AT $2854,,GABLES GRAND PLAZA APARTMENTS,PET-FRIENDLY,https://www.gablesgrandplazaapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,"furnished
available",,
https://www.galleriaparkapts.com/,"100 ROBINS WEST PARKWAY,
WARNER ROBINS, GA 31088",,CALL FOR PRICING,,GALLERIA PARK APARTMENTS,PET-FRIENDLY,https://www.galleriaparkapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.genitoglen.com/,"4041 HAILEY CRESCENT DR,
MIDLOTHIAN, VA 23112",(804) 599-3145,STARTING AT $1150,,GENITO GLEN APARTMENTS,PET-FRIENDLY,https://www.genitoglen.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.glencreekapts.com/,"19 GLEN CREEK CIR,
ELKTON, MD 21921",410-886-6742,STARTING AT $1426,,GLEN CREEK APARTMENTS,PET-FRIENDLY,https://www.glencreekapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://gleneaglescharles.com/,"11604 LEWISHAM PL,
CHARLES, MD 20602",,CALL FOR PRICING,,GLENEAGLES APARTMENTS,PET-FRIENDLY,http://gleneaglescharles.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.glenmaryvillageapartments.com/,"9606 CLUBVIEW DRIVE,
LOUISVILLE, KY 40291",(502) 236-5928,CALL FOR PRICING,,GLENMARY VILLAGE APARTMENTS,PET-FRIENDLY,https://www.glenmaryvillageapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.glenoaksapt.com/,"2074 MIDYETTE RD,
TALLAHASSEE, FL 32301",(850) 546-4917,STARTING AT $899,,GLEN OAKS APARTMENTS,PET-FRIENDLY,https://www.glenoaksapt.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.glenridgecommons.com/,"12810 ISLAND HOUSE LOOP,
WOODBRIDGE, VA 22193",571-450-9795,STARTING AT $1587,,GLEN RIDGE COMMONS APARTMENTS,PET-FRIENDLY,https://www.glenridgecommons.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://grandatthedominionapartments.com/,"23910 I-10,
SAN ANTONIO, TX 78257",(210)934-5664,CALL FOR PRICING,,GRAND AT THE DOMINION APARTMENTS,PET-FRIENDLY,https://grandatthedominionapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.grandeclubapartments.com/,"3740 CLUB DRIVE,
DULUTH, GA 30096",,CALL FOR PRICING,,GRANDE CLUB APARTMENTS,PET-FRIENDLY,https://www.grandeclubapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.grandecourt.com/,"7610 BLANDING BLVD,
JACKSONVILLE, FL 32244",(904) 682-9603,CALL FOR PRICING,,GRANDE COURT APARTMENTS,PET-FRIENDLY,https://www.grandecourt.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
http://grandecourtatboggycreek.com/,"1401 GRANDE BLVD,
KISSIMMEE, FL 34743",(407) 559-8963,CALL FOR PRICING,,GRANDE COURT APARTMENTS AT BOGGY CREEK,PET-FRIENDLY,http://grandecourtatboggycreek.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.grandecourtapartments.com/,"5203 GREENWOOD AVE ,
NORTH PORT, FL 34287",(941) 732-1365,CALL FOR PRICING,,GRANDE COURT APARTMENTS AT NORTH PORT,PET-FRIENDLY,https://www.grandecourtapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.grandeoaksatoldroswellapartmenthomes.com/,"100 LEGACY OAKS CIRCLE,
ROSWELL, GA 30076",,CALL FOR PRICING,,GRANDE OAKS AT OLD ROSWELL APARTMENT HOMES,PET-FRIENDLY,https://www.grandeoaksatoldroswellapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.hallstreetflats.com/,"1800 N HALL ST,
DALLAS, TX 75204",(469) 809-1333,CALL FOR PRICING,,HALL STREET FLATS,PET-FRIENDLY,https://www.hallstreetflats.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.hamptonridgeapts.com/,"11501 HARTS DRIVE,
JACKSONVILLE, FL 32218",(904) 844-0249,CALL FOR PRICING,,HAMPTON RIDGE APARTMENTS,PET-FRIENDLY,https://www.hamptonridgeapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.harborcreekapartments.com/,"501 HARBOR CREEK PARKWAY,
CANTON, GA 30115",(770) 637-3227,STARTING AT $1396,,HARBOR CREEK,PET-FRIENDLY,https://www.harborcreekapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://www.harrisbranchapts.com/,"12435 DESSAU ROAD,,
AUSTIN, TX 78754",(512) 883-8759,CALL FOR PRICING,,HARRIS BRANCH APARTMENTS,PET-FRIENDLY,https://www.harrisbranchapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.hatterassound.com/,"13000 ISLAND BAY CIRCLE,
SANFORD, FL 32771",(407) 807-6332,STARTING AT $944,,HATTERAS SOUND APARTMENT HOMES,PET-FRIENDLY,https://www.hatterassound.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_55.svg,55,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
http://heritageonmilleniaapartments.com/,"3757 MILLENIA BOULEVARD,
ORLANDO, FL 32839",(407) 917-8638,STARTING AT $1550,,HERITAGE ON MILLENIA APARTMENTS,PET-FRIENDLY,http://heritageonmilleniaapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://hickorypointapartments.com/,"15180 OLD HICKORY BLVD,
NASHVILLE, TN 37211",615-333-3150,CALL FOR PRICING,,HICKORY POINT APARTMENTS,PET-FRIENDLY,https://hickorypointapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.%20https//www.hickorypointeapts.com/,"2700 CARLSON CIR,
MELBOURNE, FL 32901",(321) 723-1611,CALL FOR PRICING,,HICKORY POINTE APARTMENTS,PET-FRIENDLY,https://www.%20https//www.hickorypointeapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.hickorytracetownhomes.com/,"8410 S WESTMORELAND,
DALLAS, TX 75237",(817) 799-7523,STARTING AT $1391,,HICKORY TRACE TOWNHOMES,PET-FRIENDLY,https://www.hickorytracetownhomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.hiddencreekvillas.com/,"2001 RIVERTREE CIR,
ORLANDO, FL 32839",(407) 743-6800,CALL FOR PRICING,,HIDDEN CREEK VILLAS,PET-FRIENDLY,https://www.hiddencreekvillas.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.highlandcommonsva.com/,"12 WALKER DR APT 104,
WARRENTON, VA 20186",(540) 305-8198,CALL FOR PRICING,,HIGHLAND COMMONS APARTMENTS,PET-FRIENDLY,https://www.highlandcommonsva.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.hollycovefl.com/,"1745 WELLS ROAD,
ORANGE PARK, FL 32073",(904) 468-6487,STARTING AT $960,,HOLLY COVE APARTMENTS,PET-FRIENDLY,https://www.hollycovefl.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.homesteadcolonyapts.com/,"800 E MOWRY DR,
HOMESTEAD, FL 33030",(561) 725-5362,CALL FOR PRICING,,HOMESTEAD COLONY APARTMENTS,PET-FRIENDLY,https://www.homesteadcolonyapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.howelluptown.com/,"3400 HOWELL ST,
DALLAS, TX 75204",(469) 414-3570,CALL FOR PRICING,,HOWELL UPTOWN,PET-FRIENDLY,https://www.howelluptown.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://huntersruncharles.com/,"4136 FALCON PL,
CHARLES, MD 20603",,CALL FOR PRICING,,HUNTERS RUN APARTMENTS,PET-FRIENDLY,http://huntersruncharles.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.icon9700.com/,"9678 KALINA WAY,
SANDY, UT 84092",(385) 422-8265,STARTING AT $1511,,ICON 9700 APARTMENTS,PET-FRIENDLY,https://www.icon9700.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://icononthegreenwayapartments.com/,"1232 E HUDSON BLVD,
GASTONIA, NC 28054",(704)865-0303,CALL FOR PRICING,,ICON ON THE GREENWAY APARTMENTS,PET-FRIENDLY,https://icononthegreenwayapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://www.katytrailuptown.com/,"5350 MCKINNEY AVENUE,
DALLAS, TX 75205",469-780-2400,CALL FOR PRICING,,KATY TRAIL UPTOWN,PET-FRIENDLY,http://www.katytrailuptown.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.keystoneatcastlehills.com/,"4600 NORTH JOSEY LANE,
CARROLLTON, TX 75010",(972) 895-6465,STARTING AT $1050,,KEYSTONE AT CASTLE HILLS,PET-FRIENDLY,https://www.keystoneatcastlehills.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.kingsridge-apts.com/,"401 JESTER CT,
NEWPORT NEWS, VA 23608",757-997-1796,STARTING AT $1062,,KING'S RIDGE APARTMENTS,PET-FRIENDLY,https://www.kingsridge-apts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.lakepleasantvillage.com/,"20702 N LAKE PLEASANT RD,
PEORIA, AZ 85382",(623) 745-8588,CALL FOR PRICING,,LAKE PLEASANT VILLAGE,PET-FRIENDLY,https://www.lakepleasantvillage.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://lakesideattowncenterapartments.com/,"425 WILLIAMS DR,
MARIETTA, GA 30066",(470) 570-3277,CALL FOR PRICING,,LAKESIDE AT TOWN CENTER APARTMENTS,PET-FRIENDLY,https://lakesideattowncenterapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.landingsatbluffridge.com/,"7051 CLARKRIDGE ROAD,
DALLAS, TX 75236",(469) 414-3496,STARTING AT $1200,,LANDINGS AT BLUFF RIDGE APARTMENTS,PET-FRIENDLY,https://www.landingsatbluffridge.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.landmarkatprescottwoodsapartmenthomes.com/,"2915 AFTONSHIRE WAY,
AUSTIN, TX 78748",(512) 831-4865,STARTING AT $1084,,LANDMARK AT PRESCOTT WOODS APARTMENT HOMES,PET-FRIENDLY,https://www.landmarkatprescottwoodsapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.lasvillasdekinoapts.com/,"5515 S FORGEUS AVE,
TUCSON, AZ 85706",(520) 462-7852,STARTING AT $815,,LAS VILLAS DE KINO APARTMENTS,PET-FRIENDLY,https://www.lasvillasdekinoapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.lasvillasdeleon.com/,"6611 W COMMERCE ST,
SAN ANTONIO, TX 78227",(726) 200-4613,STARTING AT $913,,LAS VILLAS DE LEON APARTMENTS,PET-FRIENDLY,https://www.lasvillasdeleon.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.leescrossingapartmenthomes.com/,"119 OLD AIRPORT ROAD,
LA GRANGE, GA 30240",,CALL FOR PRICING,,LEE'S CROSSING APARTMENT HOMES,PET-FRIENDLY,https://www.leescrossingapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://legacyheightsapartmentsdenver.com/,"2700 W 103RD AVE,
FEDERAL HEIGHTS, CO 80260",(720) 410-5982,STARTING AT $1336,,LEGACY HEIGHTS,PET-FRIENDLY,https://legacyheightsapartmentsdenver.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.leighmeadows.com/,"4320 SUNBEAM ROAD,
JACKSONVILLE, FL 32257",(904) 468-6492,STARTING AT $526,,LEIGH MEADOWS APARTMENTS,PET-FRIENDLY,https://www.leighmeadows.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.lexingtonclubatverobeach.com/,"6885 20TH STREET,
VERO BEACH, FL 32966",(772) 209-3781,STARTING AT $1098,,LEXINGTON CLUB AT VERO APARTMENT HOMES,PET-FRIENDLY,https://www.lexingtonclubatverobeach.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_55.svg,55,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.lindseyterrace.com/,"6455 ARGYLE FOREST BLVD,
JACKSONVILLE, FL 32244",(904) 439-4831,STARTING AT $998,,LINDSEY TERRACE APARTMENTS,PET-FRIENDLY,https://www.lindseyterrace.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.litchford315.com/,"6320 DOWD FOREST DR,
RALEIGH, NC 27615",919-436-3195,CALL FOR PRICING,,LITCHFORD 315 APARTMENTS,PET-FRIENDLY,https://www.litchford315.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://liveturtlecove.com/,"13450 ALTA VISTA RD,
ROANOKE, TX 76262",,CALL FOR PRICING,,LOST SPURS RANCH APARTMENTS,PET-FRIENDLY,https://liveturtlecove.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://lumaire.com/,"202 CLEARWATER DR. ,
WEST PALM BEACH, FL 33401",(561) 769-3759,CALL FOR PRICING,,LUMAIRE WEST PALM BEACH,PET-FRIENDLY,https://lumaire.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.madelynoaksfl.com/,"5710 LENOX AVE,
JACKSONVILLE, FL 32205",(904) 447-1299,STARTING AT $584,,MADELYN OAKS APARTMENTS,PET-FRIENDLY,https://www.madelynoaksfl.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_55.svg,55,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE
